# Sims 2 GC Decomp — TU Work Queue
# Generated: 2026-03-29
# 439 TUs | 4654/16211 matched (28%)
# Unmatched functions: 11557
#
# Size distribution (unmatched):
#   <=20 bytes  (getter/setter tier): 517
#   <=100 bytes (easy grind tier):    4355
#   <=500 bytes (medium tier):        9993
#   >500 bytes  (complex tier):       1564
#
# Sorted by TU completion % DESC (closest-to-done first = easiest wins)
# TU_NAME | FUNC_ADDRESS | SIZE | FUNC_NAME | TU_COMPLETION_%
#==========================================================================================

nghresfile | 0x800D6F64 |   144 | NghResFile::WriteCharacterData(void) | 36.1%
nghresfile | 0x800D4348 |   148 | NghResFile::findListByResType(unsigned int) | 36.1%
nghresfile | 0x800D37C8 |   152 | MemoryCardCache::PutConfig(char *, unsigned int) | 36.1%
nghresfile | 0x800D3FE0 |   156 | NghResFile::FlushCharacterData(bool) | 36.1%
nghresfile | 0x800D3720 |   168 | MemoryCardCache::GetConfig(char *, unsigned int, int) | 36.1%
nghresfile | 0x800D6FF4 |   176 | NghResFile::WriteToFile(char *) | 36.1%
nghresfile | 0x800D39E4 |   180 | NghResFile::NghResFile(void) | 36.1%
nghresfile | 0x800D6D04 |   184 | NghResFile::SaveHouseAndGlobals(unsigned char, unsigned int) | 36.1%
nghresfile | 0x800D4558 |   188 | NghResFile::IsSectionLoaded(unsigned int) const | 36.1%
nghresfile | 0x800D77B0 |   188 | NghResFile::ReadFromCache(void) | 36.1%
nghresfile | 0x800D6C34 |   208 | NghResFile::ReloadHouseAndGlobals(unsigned char, unsigned int) | 36.1%
nghresfile | 0x800D6E94 |   208 | NghResFile::ReadCharacterData(char *, unsigned char) | 36.1%
nghresfile | 0x800D2BEC |   212 | MemoryCardCache::Destroy(void) | 36.1%
nghresfile | 0x800D6DBC |   216 | NghResFile::ReadChecksumFromCard(char *, int) | 36.1%
nghresfile | 0x800D2CC0 |   220 | MemoryCardCache::GetSection(NghLayout *, char *, unsigned int, unsigned int) | 36.1%
nghresfile | 0x800D2D9C |   224 | MemoryCardCache::PutSection(NghLayout *, char *, unsigned int, unsigned int) | 36.1%
nghresfile | 0x800D3258 |   228 | MemoryCardCache::LoadConfigFromMemoryCard(int) | 36.1%
nghresfile | 0x800D6204 |   232 | NghResFile::XBoxReadFromMemoryBlock(void *, unsigned int) | 36.1%
nghresfile | 0x800D4258 |   240 | NghResFile::reset(void) | 36.1%
nghresfile | 0x800D3A98 |   252 | NghResFile::~NghResFile(void) | 36.1%
nghresfile | 0x800D85E4 |   260 | NghResFile::ReadFromMemoryCard(char *, unsigned char) | 36.1%
nghresfile | 0x800D4148 |   272 | NghResFile::init(void) | 36.1%
nghresfile | 0x800D442C |   300 | NghResFile::WriteList(char *, unsigned int, unsigned int *&, unsigned int *&, unsigned int *&, unsigned short *&, unsigned int &, unsigned int &) | 36.1%
nghresfile | 0x800D2AB4 |   312 | MemoryCardCache::Init(NghLayout *) | 36.1%
nghresfile | 0x800D2E7C |   320 | MemoryCardCache::CacheNghSection(NghLayout *, char *, unsigned int, unsigned int) | 36.1%
nghresfile | 0x800D4BBC |   320 | NghResFile::ValidateSaveGame(char *, int, bool) | 36.1%
nghresfile | 0x800D4CFC |   352 | NghResFile::IsSaveGameValid(char *, int, bool &) | 36.1%
nghresfile | 0x800D60A0 |   356 | NghResFile::WriteToMemoryBlock(void *&, unsigned int &) | 36.1%
nghresfile | 0x800D47E4 |   380 | NghResFile::ReadSection(unsigned int, unsigned int, bool &, EMC_OpStatus &) | 36.1%
nghresfile | 0x800D90D0 |   404 | ThumbnailCompresser::Decode(unsigned char *, int, unsigned char *, int) | 36.1%
nghresfile | 0x800D786C |   452 | NghResFile::WriteToMemoryCard(char *, unsigned char) | 36.1%
nghresfile | 0x800D4614 |   464 | NghResFile::FlushSection(unsigned int) | 36.1%
nghresfile | 0x800D8F00 |   464 | ThumbnailCompresser::Encode(unsigned char *, int, unsigned char *, int) | 36.1%
nghresfile | 0x800D7A30 |   492 | NghResFile::HasCardChanged(int, bool &) | 36.1%
nghresfile | 0x800D3D7C |   496 | NghResFile::Add(Memory::HandleNode *, int, short, StringBuffer &, bool) | 36.1%
nghresfile | 0x800D54C0 |   524 | NghResFile::ReadThumbSection(void *, bool) | 36.1%
nghresfile | 0x800D27CC |   528 | NghLayout::IsOffsetARegistrySubSection(unsigned int, NghResFile::RegistryID &, NghResFile::SectionID &) | 36.1%
nghresfile | 0x800D8AE4 |   556 | NghResFile::RegisterSection(NghResFile::RegistryID, void (*)(NghResFile::SectionID, NghResFile::SaveRecord &), void (*)(NghResFile::SectionID, NghResFile::SaveRecord &), void (*)(NghResFile::SectionID, NghResFile::SaveRecord &)) | 36.1%
nghresfile | 0x800D51A8 |   572 | NghResFile::ReadBothSection(void *, bool) | 36.1%
nghresfile | 0x800D4960 |   604 | NghResFile::DecompressSection(NghResFileSectionHeader *, bool) | 36.1%
nghresfile | 0x800D86E8 |   620 | NghResFile::CopyHouse(int, NghResFile &, int) | 36.1%
nghresfile | 0x800D2FE0 |   632 | MemoryCardCache::LoadCacheFromMemoryCard(int, NghResFile *) | 36.1%
nghresfile | 0x800D8330 |   692 | NghResFile::CopyDefaultNghToCard(char *, char *, unsigned char) | 36.1%
nghresfile | 0x800D74F0 |   704 | NghResFile::ReadFromFile(char *) | 36.1%
nghresfile | 0x800D5DC4 |   732 | NghResFile::WriteThumbSection(void *) | 36.1%
nghresfile | 0x800D4E5C |   844 | NghResFile::ReadHostSection(void *, bool) | 36.1%
nghresfile | 0x800D56CC |   884 | NghResFile::WriteHostSection(void *) | 36.1%
nghresfile | 0x800D5A40 |   900 | NghResFile::WriteBothSection(void *) | 36.1%
nghresfile | 0x800D6774 |   972 | NghResFile::SaveHouseContents(unsigned int, void *) | 36.1%
nghresfile | 0x800D333C |   996 | MemoryCardCache::SaveAllToMemoryCard(int) | 36.1%
nghresfile | 0x800D70A4 |  1100 | NghResFile::WriteToFileInMemoryBlocks(char *) | 36.1%
nghresfile | 0x800D62EC |  1160 | NghResFile::LoadHouseContents(unsigned int, void *, bool) | 36.1%
nghresfile | 0x800D7C20 |  1808 | NghResFile::CopyDefaultNghToCache(char *) | 36.1%

# --- cassimrenderer [9/25, 36.0%] ---
cassimrenderer | 0x8016F0E8 |    36 | CasSimRenderer::SetPosition(EVec3 &, float) | 36.0%
cassimrenderer | 0x8016F10C |    48 | CasSimRenderer::GetNumActiveBodyModels(void) | 36.0%
cassimrenderer | 0x8016F13C |    56 | CasSimRenderer::UpdateSkin(void) | 36.0%
cassimrenderer | 0x8016FAB0 |    80 | CasSimRenderer::GetBonePos(unsigned int, EVec3 &) | 36.0%
cassimrenderer | 0x8016EEE0 |    88 | CasSimRenderer::CasSimRenderer(void) | 36.0%
cassimrenderer | 0x8016F488 |   132 | CasSimRenderer::SetNextAnimation(unsigned int) | 36.0%
cassimrenderer | 0x8016FA20 |   144 | CasSimRenderer::UpdateRepShaders(int) | 36.0%
cassimrenderer | 0x8016F050 |   152 | CasSimRenderer::Init(void) | 36.0%
cassimrenderer | 0x8016F50C |   156 | CasSimRenderer::CheckPending(void) | 36.0%
cassimrenderer | 0x8016F860 |   172 | CasSimRenderer::SetFaceImage(ETexture *) | 36.0%
cassimrenderer | 0x8016F720 |   176 | CasSimRenderer::CreateFaceImage(unsigned int, unsigned int, unsigned int, bool, unsigned int) | 36.0%
cassimrenderer | 0x8016F90C |   276 | CasSimRenderer::DrawFaceImage(ERC *) | 36.0%
cassimrenderer | 0x8016EF38 |   280 | CasSimRenderer::~CasSimRenderer(void) | 36.0%
cassimrenderer | 0x8016F5A8 |   376 | CasSimRenderer::SetupSimCommon(void) | 36.0%
cassimrenderer | 0x8016F304 |   388 | CasSimRenderer::DrawShadow(ERC *) | 36.0%
cassimrenderer | 0x8016F174 |   400 | CasSimRenderer::Draw(ERC *) | 36.0%

# --- resfile [5/14, 35.7%] ---
resfile | 0x8013553C |    16 | iResFile::Link(void) | 35.7%

# --- basestates [5/14, 35.7%] ---
basestates | 0x80089910 |    40 | CreateASimBaseState::CASAccepted(void) | 35.7%
basestates | 0x80089938 |    40 | CreateASimBaseState::CASCanceled(void) | 35.7%
basestates | 0x80089214 |    44 | CreateASimBaseState::GetDatasetName(char *) | 35.7%
basestates | 0x803A0978 |    52 | CreateASimBaseState::~CreateASimBaseState(void) | 35.7%

# --- resfile [5/14, 35.7%] ---
resfile | 0x8013554C |    60 | iResFile::Unlink(void) | 35.7%
resfile | 0x8013579C |    60 | iResFile::GetLanguage(Memory::HandleNode *) | 35.7%

# --- basestates [5/14, 35.7%] ---
basestates | 0x800898C4 |    76 | CreateASimBaseState::CreateASimBaseState(int) | 35.7%

# --- resfile [5/14, 35.7%] ---
resfile | 0x801355D8 |    76 | iResFile::~iResFile(void) | 35.7%
resfile | 0x80135588 |    80 | iResFile::iResFile(void) | 35.7%
resfile | 0x80135850 |    88 | iResFile::GetByIDAndLanguage(int, short, char, void (*)(void *, int)) | 35.7%

# --- basestates [5/14, 35.7%] ---
basestates | 0x800891B8 |    92 | CreateASimBaseState::Reset(void) | 35.7%
basestates | 0x80089140 |   120 | CreateASimBaseState::Shutdown(void) | 35.7%

# --- resfile [5/14, 35.7%] ---
resfile | 0x801357D8 |   120 | iResFile::AddWithLanguage(Memory::HandleNode *, int, short, StringBuffer &, char, bool) | 35.7%
resfile | 0x80135634 |   128 | iResFile::Release(Memory::HandleNode *) | 35.7%
resfile | 0x801356B4 |   232 | iResFile::Open(StringBuffer &, iResFile::OpenFlags) | 35.7%

# --- basestates [5/14, 35.7%] ---
basestates | 0x80089798 |   296 | CreateASimBaseState::OnBackOut(void) | 35.7%
basestates | 0x80089240 |  1368 | CreateASimBaseState::Update(float) | 35.7%

# --- espriterender [6/17, 35.3%] ---
espriterender | 0x80036E08 |    52 | ESpriteRender::operator new(unsigned int) | 35.3%
espriterender | 0x80036E3C |    52 | ESpriteRender::operator delete(void *) | 35.3%
espriterender | 0x80035530 |    88 | ESpriteRender::~ESpriteRender(void) | 35.3%
espriterender | 0x80035460 |   208 | ESpriteRender::ESpriteRender(void) | 35.3%
espriterender | 0x80035588 |   320 | ESpriteRender::DeleteShaders(void) | 35.3%
espriterender | 0x800356C8 |   456 | ESpriteRender::Update(void) | 35.3%
espriterender | 0x80036734 |   620 | ESpriteRender::SetUpRect(ERC *, EVec3 &, float, float, ESpriteRender::SpriteData &) | 35.3%
espriterender | 0x80035890 |   888 | ESpriteRender::DrawIntoOrderTable(void) | 35.3%
espriterender | 0x800369A0 |  1128 | ESpriteRender::SetUpDoubleRect(ERC *, EVec3 &, float, float, ERShader *, ERShader *, ESpriteRender::SpriteData &) | 35.3%
espriterender | 0x80035C50 |  1320 | ESpriteRender::DrawDirectly(ERC *) | 35.3%
espriterender | 0x80036178 |  1468 | ESpriteRender::SetSprite(void) | 35.3%

# --- simimagemaker [7/20, 35.0%] ---
simimagemaker | 0x8006E9D8 |    60 | SimImageMaker::Reset(void) | 35.0%
simimagemaker | 0x8006ECBC |    92 | SimImageMaker::OverrideLights(ELights &) | 35.0%
simimagemaker | 0x8006ED18 |    96 | SimImageMaker::OverridePose(unsigned int, EVec3 &, EVec3 &, EVec3 &, float) | 35.0%
simimagemaker | 0x8006ED78 |   104 | SimImageMaker::OverrideBackground(unsigned int) | 35.0%
simimagemaker | 0x8006EBF4 |   184 | SimImageMaker::SetPortraitModels(SimModel *) | 35.0%
simimagemaker | 0x8006E814 |   260 | SimImageMaker::SimImageMaker(void) | 35.0%
simimagemaker | 0x8006F408 |   304 | SimImageMaker::PoseSim(ERC *) | 35.0%
simimagemaker | 0x8006F25C |   428 | SimImageMaker::InitWindow(E3DWindow &, ERC *) | 35.0%
simimagemaker | 0x8006EA14 |   440 | SimImageMaker::SetToDefaultValues(void) | 35.0%
simimagemaker | 0x80070154 |   664 | SimImageMaker::CreateImage32x32(void) | 35.0%
simimagemaker | 0x8006FE40 |   788 | SimImageMaker::UpdateRepShaders(int) | 35.0%
simimagemaker | 0x8006EDE0 |  1148 | SimImageMaker::CreateImage(void) | 35.0%
simimagemaker | 0x8006F538 |  2312 | SimImageMaker::CopyToFinalImage(ETexture *) | 35.0%

# --- eyetoymanager [8/23, 34.8%] ---
eyetoymanager | 0x80328F44 |    12 | EyeToyManager::ConvertHandleToInstancePtr(int) | 34.8%
eyetoymanager | 0x80328E7C |    20 | EyeToyManager::PauseStreams(void) | 34.8%
eyetoymanager | 0x80328F5C |    36 | EyeToyManager::IsInstanceDisconnected(int) | 34.8%
eyetoymanager | 0x80328D94 |    40 | EyeToyManager::LockOutputBuffer(int) | 34.8%
eyetoymanager | 0x80328DBC |    40 | EyeToyManager::ReleaseOutputBuffer(int) | 34.8%
eyetoymanager | 0x80328E54 |    40 | EyeToyManager::ResetStream(int, EyeToyDefs::Resolution) | 34.8%
eyetoymanager | 0x80328EE4 |    40 | EyeToyManager::SetAttributes(int, EyeToyDefs::AttribFlags, EyeToyDefs::Attributes *) | 34.8%
eyetoymanager | 0x80328D34 |    44 | EyeToyManager::UpdateAllInstances(float) | 34.8%
eyetoymanager | 0x80328D60 |    52 | EyeToyManager::UpdateInstance(int, float) | 34.8%
eyetoymanager | 0x80328CFC |    56 | EyeToyManager::CloseInstance(int) | 34.8%
eyetoymanager | 0x80328DE4 |    56 | EyeToyManager::StartStream(int) | 34.8%
eyetoymanager | 0x80328E1C |    56 | EyeToyManager::StopStream(int) | 34.8%
eyetoymanager | 0x80328F0C |    56 | EyeToyManager::GetAttributes(int) | 34.8%
eyetoymanager | 0x80328C08 |    72 | EyeToyManager::Open(int, int, bool) | 34.8%
eyetoymanager | 0x80328C50 |   132 | EyeToyManager::Close(void) | 34.8%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80364718 |    12 | EFontCharacter::GetTypeInfo(void) const | 34.6%
e_fontdata | 0x80364724 |    12 | EFontCharacter::GetTypeName(void) const | 34.6%
e_fontdata | 0x80364730 |    12 | EFontCharacter::GetTypeKey(void) const | 34.6%
e_fontdata | 0x8036473C |    12 | EFontCharacter::GetTypeVersion(void) const | 34.6%
e_fontdata | 0x80364748 |    12 | EFontCharacter::GetTypeInfoStatic(void) | 34.6%
e_fontdata | 0x80364754 |    12 | EFontCharacter::GetReadVersion(void) | 34.6%
e_fontdata | 0x8036486C |    12 | EFontPage::GetTypeInfo(void) const | 34.6%
e_fontdata | 0x80364878 |    12 | EFontPage::GetTypeName(void) const | 34.6%
e_fontdata | 0x80364884 |    12 | EFontPage::GetTypeKey(void) const | 34.6%
e_fontdata | 0x80364890 |    12 | EFontPage::GetTypeVersion(void) const | 34.6%
e_fontdata | 0x8036489C |    12 | EFontPage::GetTypeInfoStatic(void) | 34.6%
e_fontdata | 0x803648A8 |    12 | EFontPage::GetReadVersion(void) | 34.6%
e_fontdata | 0x803649D4 |    12 | EFontSize::GetTypeInfo(void) const | 34.6%
e_fontdata | 0x803649E0 |    12 | EFontSize::GetTypeName(void) const | 34.6%
e_fontdata | 0x803649EC |    12 | EFontSize::GetTypeKey(void) const | 34.6%
e_fontdata | 0x803649F8 |    12 | EFontSize::GetTypeVersion(void) const | 34.6%
e_fontdata | 0x80364A04 |    12 | EFontSize::GetTypeInfoStatic(void) | 34.6%
e_fontdata | 0x80364A10 |    12 | EFontSize::GetReadVersion(void) | 34.6%
e_fontdata | 0x80364B3C |    12 | EFontData::GetTypeInfo(void) const | 34.6%
e_fontdata | 0x80364B48 |    12 | EFontData::GetTypeName(void) const | 34.6%
e_fontdata | 0x80364B54 |    12 | EFontData::GetTypeKey(void) const | 34.6%
e_fontdata | 0x80364B60 |    12 | EFontData::GetTypeVersion(void) const | 34.6%
e_fontdata | 0x80364B6C |    12 | EFontData::GetTypeInfoStatic(void) | 34.6%
e_fontdata | 0x80364B78 |    12 | EFontData::GetReadVersion(void) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80367224 |    12 | ERAmbientScore::GetTypeInfo(void) const | 34.6%
e_rambientscore | 0x80367230 |    12 | ERAmbientScore::GetTypeName(void) const | 34.6%
e_rambientscore | 0x8036723C |    12 | ERAmbientScore::GetTypeKey(void) const | 34.6%
e_rambientscore | 0x80367248 |    12 | ERAmbientScore::GetTypeVersion(void) const | 34.6%
e_rambientscore | 0x80367254 |    12 | ERAmbientScore::GetTypeInfoStatic(void) | 34.6%
e_rambientscore | 0x80367260 |    12 | ERAmbientScore::GetReadVersion(void) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803646B8 |    16 | EFontCharacter::Construct(EFontCharacter *) | 34.6%
e_fontdata | 0x803646C8 |    16 | EFontCharacter::Destruct(EFontCharacter *) | 34.6%
e_fontdata | 0x8036481C |    16 | EFontPage::Destruct(EFontPage *) | 34.6%
e_fontdata | 0x803C7B80 |    20 | TArray<EFontPage *, TArrayDefaultAllocator>::Init(void) | 34.6%
e_fontdata | 0x803C7BC4 |    28 | TArray<EFontPage *, TArrayDefaultAllocator>::Destruct(EFontPage **, int) | 34.6%
e_fontdata | 0x803C7F0C |    28 | TArray<EFontPage *, TArrayDefaultAllocator>::Construct(EFontPage **, int) | 34.6%
e_fontdata | 0x80363844 |    32 | EFontPage::EFontPage(void) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x8010FE60 |    40 | ObjFnTableQuickData::CreateInstance(void) | 34.6%
objfntable | 0x8010FE88 |    40 | ObjFnTable::CreateInstance(void) | 34.6%
objfntable | 0x8010FEB0 |    40 | ObjFnTable::CreateInstance(ObjectDataID &) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803C7F28 |    44 | TArray<EFontPage *, TArrayDefaultAllocator>::Copy(EFontPage **, EFontPage **, int) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x803670D4 |    44 | ERAmbientScore::Refresh(EFile *) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803C7B94 |    48 | TArray<EFontPage *, TArrayDefaultAllocator>::TArray(void) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80367170 |    48 | ERAmbientScore::New(void) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80364684 |    52 | EFontCharacter::New(void) | 34.6%
e_fontdata | 0x803C85D8 |    52 | EFontCharacter::~EFontCharacter(void) | 34.6%
e_fontdata | 0x803C860C |    52 | EFontPage::~EFontPage(void) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x801101C0 |    52 | ObjFnTableQuickData::GetDataID(void) const | 34.6%
objfntable | 0x803A870C |    52 | ObjFnTable::~ObjFnTable(void) | 34.6%
objfntable | 0x8010FED8 |    64 | ObjFnTable::DestroyInstance(ObjFnTable *) | 34.6%
objfntable | 0x8010FFD4 |    68 | ObjFnTableQuickData::GetTreeID(ObjEntryPoint) | 34.6%
objfntable | 0x80110018 |    68 | ObjFnTableQuickData::GetCheckTreeID(ObjEntryPoint) | 34.6%
objfntable | 0x801101F4 |    68 | ObjFnTableQuickData::LoadFromDataID(ObjectDataID &) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803C7BE0 |    76 | TArray<EFontPage *, TArrayDefaultAllocator>::Deallocate(void) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x8010FF18 |    88 | ObjFnTableQuickData::ObjFnTableQuickData(void) | 34.6%
objfntable | 0x8010FF70 |    92 | ObjFnTableQuickData::~ObjFnTableQuickData(void) | 34.6%
objfntable | 0x801102D4 |    92 | ObjFnTableQuickData::Release(void) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80363B28 |    96 | EFontSize::EFontSize(void) | 34.6%
e_fontdata | 0x80363C74 |   100 | EFontSize::DeallocateShaders(void) | 34.6%
e_fontdata | 0x803C7C6C |   104 | TArray<EFontPage *, TArrayDefaultAllocator>::SafeDeleteAll(void) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x80110158 |   104 | ObjFnTableQuickData::BuildFromOldEntries(ObjDefinition *) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80364098 |   108 | EFontData::~EFontData(void) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80366998 |   108 | ERAmbientSound::ERAmbientSound(void) | 34.6%
e_rambientscore | 0x80366A04 |   108 | ERAmbientSound::~ERAmbientSound(void) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80363B88 |   112 | EFontSize::~EFontSize(void) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80366D50 |   112 | ERAmbientScore::ERAmbientScore(void) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x801100E8 |   112 | ObjFnTableQuickData::Load(iResFile *, short) | 34.6%
objfntable | 0x80110250 |   112 | ObjFnTableQuickData::QueryInterface(unsigned int, void **) | 34.6%
objfntable | 0x803A869C |   112 | ObjFnData * FindRes<ObjFnData>(ObjFnData *, ObjFnData *, int) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x80364024 |   116 | EFontData::EFontData(void) | 34.6%
e_fontdata | 0x80363BF8 |   124 | EFontSize::Deallocate(void) | 34.6%
e_fontdata | 0x803C7DB0 |   128 | EStream & operator<<<EFontPage *, TArrayDefaultAllocator>(EStream &, TArray<EFontPage *, TArrayDefaultAllocator> &) | 34.6%

# --- objfntable [9/26, 34.6%] ---
objfntable | 0x80110064 |   132 | ObjFnTableQuickData::Load(unsigned int, short) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803C8370 |   136 | EStream & operator>><EFontSize *>(EStream &, TNodeList<EFontSize *> &) | 34.6%
e_fontdata | 0x80364104 |   140 | EFontData::Deallocate(void) | 34.6%
e_fontdata | 0x803C81EC |   140 | EStream & operator<<<EFontSize *>(EStream &, TNodeList<EFontSize *> &) | 34.6%
e_fontdata | 0x803C8078 |   152 | EStream & operator>><EFontPage *, TArrayDefaultAllocator>(EStream &, TArray<EFontPage *, TArrayDefaultAllocator> &) | 34.6%
e_fontdata | 0x80363908 |   160 | EFontPage::Read(EStream &) | 34.6%
e_fontdata | 0x803639A8 |   160 | EFontPage::Load(EFile &) | 34.6%
e_fontdata | 0x80363864 |   164 | EFontPage::Write(EStream &) | 34.6%
e_fontdata | 0x80363DB4 |   180 | EFontSize::Read(EStream &) | 34.6%
e_fontdata | 0x80363CFC |   184 | EFontSize::Write(EStream &) | 34.6%
e_fontdata | 0x8036362C |   188 | EFontCharacter::Read(EStream &) | 34.6%
e_fontdata | 0x803636E8 |   188 | EFontCharacter::Load(EFile &) | 34.6%
e_fontdata | 0x80363560 |   204 | EFontCharacter::Write(EStream &) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80366DC0 |   208 | ERAmbientScore::~ERAmbientScore(void) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803C7CD4 |   220 | EStream & operator<<<unsigned int, EFontCharacter *>(EStream &, THashTable<unsigned int, EFontCharacter *> &) | 34.6%
e_fontdata | 0x803C7E30 |   220 | EStream & operator>><unsigned int, EFontCharacter *>(EStream &, THashTable<unsigned int, EFontCharacter *> &) | 34.6%
e_fontdata | 0x803C8110 |   220 | EFile & operator>><unsigned int, EFontCharacter *>(EFile &, THashTable<unsigned int, EFontCharacter *> &) | 34.6%
e_fontdata | 0x803C83F8 |   240 | EStream & operator>><unsigned int, int>(EStream &, THashTable<unsigned int, int> &) | 34.6%
e_fontdata | 0x803C84E8 |   240 | EFile & operator>><unsigned int, int>(EFile &, THashTable<unsigned int, int> &) | 34.6%
e_fontdata | 0x803C8278 |   248 | EStream & operator<<<unsigned int, int>(EStream &, THashTable<unsigned int, int> &) | 34.6%
e_fontdata | 0x80363E68 |   284 | EFontSize::Load(EFile &) | 34.6%
e_fontdata | 0x803642C4 |   284 | EFontData::Read(EStream &) | 34.6%
e_fontdata | 0x803C7F54 |   292 | TArray<EFontPage *, TArrayDefaultAllocator>::SetSize(int, int) | 34.6%
e_fontdata | 0x80364190 |   308 | EFontData::Write(EStream &) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x803C88C0 |   328 | ERAmbientSound::ERAmbientSound(ERAmbientSound &) | 34.6%

# --- e_fontdata [36/104, 34.6%] ---
e_fontdata | 0x803643E0 |   388 | EFontData::Load(EFile &) | 34.6%

# --- e_rambientscore [9/26, 34.6%] ---
e_rambientscore | 0x80366E90 |   580 | ERAmbientScore::Load(EFile *, unsigned int) | 34.6%
